,company,n0_rec,n0_conf,n1_rec,n1_conf,n2_rec,n2_conf,n3_rec,n3_conf,n4_rec,n4_conf,n5_rec,n5_conf,n6_rec,n6_conf,n7_rec,n7_conf,n8_rec,n8_conf,n9_rec,n9_conf,n10_rec,n10_conf,n11_rec,n11_conf,n12_rec,n12_conf,n13_rec,n13_conf,n14_rec,n14_conf,n15_rec,n15_conf,n16_rec,n16_conf,n17_rec,n17_conf,n18_rec,n18_conf,n19_rec,n19_conf,n20_rec,n20_conf,n21_rec,n21_conf,n22_rec,n22_conf,n23_rec,n23_conf,n24_rec,n24_conf
73,lockheed martin,northrop grumman,0.9633287191390991,boeing,0.8558655977249146,raytheon technologies,0.7299515008926392,altria,0.718445897102356,adobe,0.6503193378448486,dow,0.5706523656845093,philip morris,0.5382171869277954,honeywell,0.49120715260505676,paychex,0.47217807173728943,southwest airlines,0.46122488379478455,sherwin williams,0.41704297065734863,paccar,0.3888992369174957,mondelez,0.37528812885284424,roper technologies,0.3698757290840149,delta air lines,0.35811471939086914,oracle,0.34581729769706726,verisk analytics,0.33565038442611694,linde,0.3251630961894989,vf,0.3143455386161804,charles schwab,0.3129735589027405,corteva,0.2863028943538666,chevron,0.2548389136791229,eaton,0.25195983052253723,dupont de nemours,0.24981260299682617,activision blizzard,0.24644441902637482
74,simon property,marathon petroleum,0.8975600004196167,prudential financial,0.8336988687515259,schlumberger,0.7714502811431885,corteva,0.7317579984664917,costar,0.7001605033874512,conocophillips,0.685457706451416,chevron,0.6705530285835266,exxon mobil,0.6364672183990479,ross stores,0.6098145246505737,sempra,0.5845842361450195,progressive,0.5212898254394531,chipotle mexican grill,0.5047777891159058,dominion,0.4993703365325928,clorox,0.48911821842193604,netflix,0.4822676181793213,duke,0.4820820987224579,edison,0.4754179120063782,t rowe price,0.4463558495044708,monster beverage,0.4451631009578705,constellation brands,0.41943714022636414,eversource,0.41895824670791626,xcel,0.4178885221481323,dollar tree,0.41701585054397583,norfolk southern,0.3936392068862915,nextera,0.3922508955001831
75,mastercard,visa,0.9573639631271362,american express,0.955400824546814,paypal holdings,0.6445854902267456,yum brands,0.6395645141601562,spotify technology,0.5693916082382202,marriott,0.5294253826141357,anthem,0.5213992595672607,berkshire hathaway,0.5187053084373474,waste management,0.5171973705291748,coca cola,0.4950125813484192,hilton worldwide holdings,0.484237939119339,metlife,0.47367921471595764,vf,0.44400346279144287,square,0.4318910837173462,pepsico,0.4240173399448395,adobe,0.4012966752052307,crown castle,0.3666379451751709,ball,0.3576914668083191,prologis,0.34985777735710144,charles schwab,0.33208030462265015,walgreen boots alliance,0.3314169645309448,ecolab,0.32631731033325195,aflac,0.31371262669563293,cigna,0.3133195638656616,charter communications,0.31061041355133057
76,international business machines,aptiv,0.8282027244567871,intel corporation,0.8119732141494751,xilinx,0.799638569355011,qualcomm,0.7804622054100037,maxim integrated products,0.7579451203346252,microchip technology,0.7559508085250854,valero,0.7528775930404663,cisco systems,0.7383554577827454,roper technologies,0.7244570255279541,analog devices,0.7238587141036987,nvidia,0.7213988900184631,motorola solutions,0.7101373672485352,dupont de nemours,0.7100442051887512,broadcom,0.7047610282897949,skyworks solutions,0.7017685174942017,digital realty,0.6947451829910278,honeywell,0.6661136746406555,emerson electric,0.6591670513153076,ringcentral,0.6307130455970764,keysight technologies,0.6294980049133301,raytheon technologies,0.5979393720626831,home depot,0.5925266742706299,travelers companies,0.5803733468055725,servicenow,0.5777717232704163,oracle,0.5499249696731567
77,american electric power,public service enterprise,0.9039835929870605,duke,0.8986409306526184,xcel,0.8933553099632263,dominion,0.8687039613723755,consolidated edison,0.867619514465332,edison,0.8089917302131653,sempra,0.7832332849502563,exelon,0.7737107872962952,eversource,0.7715082168579102,dupont de nemours,0.7263649106025696,electronic arts,0.660092294216156,norfolk southern,0.618798553943634,johnson controls,0.6159868836402893,nextera,0.6148704290390015,valero,0.6010335683822632,costar,0.5925153493881226,ross stores,0.5907100439071655,emerson electric,0.5607060790061951,mcdonalds,0.5473244190216064,avalonbay communities,0.5404499769210815,equity residential,0.529516339302063,ringcentral,0.43850088119506836,synopsys,0.43374180793762207,travelers companies,0.4236687123775482,roper technologies,0.41967064142227173
78,xcel,edison,0.9369107484817505,sempra,0.9293985366821289,duke,0.9169666767120361,dominion,0.9094781875610352,american electric power,0.8933553099632263,eversource,0.8705768585205078,exelon,0.8336219787597656,consolidated edison,0.7661618590354919,public service enterprise,0.7626268863677979,nextera,0.7220442295074463,dupont de nemours,0.6937307715415955,ringcentral,0.6472928524017334,costar,0.6457281112670898,norfolk southern,0.638035774230957,avalonbay communities,0.6060196161270142,activision blizzard,0.6001483201980591,equity residential,0.5980998277664185,johnson controls,0.5669853687286377,ross stores,0.5470066070556641,electronic arts,0.5405882596969604,motorola solutions,0.5296881198883057,becton dickinson,0.5259079933166504,roper technologies,0.522502064704895,corteva,0.5095666646957397,paccar,0.5079755187034607
79,workday,automatic data processing,0.8481251001358032,american,0.843807578086853,verisk analytics,0.8375441431999207,prologis,0.8236504793167114,willis towers watson,0.8170843124389648,us bancorp,0.7874590158462524,allstate,0.775883674621582,avalonbay communities,0.765000581741333,monster beverage,0.758216142654419,equity residential,0.7539775371551514,aon,0.753201961517334,capital one financial,0.742791473865509,chubb ltd,0.7369078397750854,aflac,0.7176831960678101,d r horton,0.7100135087966919,waste management,0.7087007761001587,roku,0.694766104221344,travelers companies,0.6943715810775757,intuit,0.6875320076942444,cadence design systems,0.6825278401374817,veeva systems,0.6769636869430542,constellation brands,0.6741485595703125,verisign,0.6651580333709717,palo alto networks,0.6601094007492065,autodesk,0.6500681042671204
80,intuit,autodesk,0.9209215641021729,veeva systems,0.9106193780899048,verisign,0.9092352390289307,cadence design systems,0.8930569291114807,d r horton,0.878661036491394,palo alto networks,0.8485184907913208,american,0.8323780298233032,prologis,0.7968862056732178,willis towers watson,0.7791963815689087,aflac,0.7570310235023499,automatic data processing,0.7511324882507324,aon,0.742155134677887,allstate,0.7374353408813477,docusign,0.7272915244102478,chubb ltd,0.7167454957962036,workday,0.6875320076942444,walt disney,0.6672388315200806,metlife,0.6494230031967163,monster beverage,0.6392294764518738,travelers companies,0.6279920935630798,constellation brands,0.6152188777923584,okta,0.6061542630195618,capital one financial,0.5932977795600891,us bancorp,0.5832788348197937,marvell technology group ltd,0.5623019933700562
81,bristol myers squibb,vertex,0.7780680060386658,abbvie,0.7111878395080566,cvs health,0.6942451000213623,crown castle,0.6730926632881165,idexx laboratories,0.6694747805595398,boston scientific,0.6661357879638672,alexion,0.6654636859893799,biogen,0.6616509556770325,ball,0.6586066484451294,centene,0.6488333344459534,becton dickinson,0.6057142019271851,nextera,0.5842912197113037,alexandria real estate equities,0.5842280387878418,digital realty,0.5837116837501526,netflix,0.5732225775718689,baxter,0.5703932046890259,eli lilly,0.556358814239502,eaton,0.5562198162078857,unitedhealth,0.5468278527259827,linde,0.5403420925140381,costar,0.5291865468025208,cerner,0.5290312767028809,electronic arts,0.5169298052787781,regeneron,0.5084676742553711,activision blizzard,0.5044674873352051
82,blackrock,kinder morgan,0.8611832857131958,t rowe price,0.8505030274391174,square,0.817466139793396,paypal holdings,0.733481228351593,spotify technology,0.7088062763214111,roku,0.6354637145996094,clorox,0.6339471340179443,uber technologies,0.5907377004623413,vf,0.5247412919998169,charles schwab,0.5135570764541626,morgan stanley,0.5069007873535156,advanced micro devices,0.5036606788635254,chipotle mexican grill,0.4993751049041748,waste management,0.4988951086997986,wells fargo,0.4930809736251831,us bancorp,0.4855959415435791,capital one financial,0.4488780200481415,goldman sachs,0.4447122812271118,prologis,0.44247472286224365,paychex,0.4400901794433594,tesla,0.42326509952545166,constellation brands,0.4077948331832886,chubb ltd,0.3909618854522705,marathon petroleum,0.38376253843307495,general motors,0.36626046895980835
83,abbvie,boston scientific,0.9134434461593628,baxter,0.8660222291946411,vertex,0.8532630205154419,zoetis,0.7784699201583862,ball,0.7750818729400635,eli lilly,0.7639582753181458,cvs health,0.7603449821472168,alexion,0.7518235445022583,linde,0.7287683486938477,biogen,0.7188427448272705,bristol myers squibb,0.7111878395080566,eaton,0.708712100982666,abbott laboratories,0.691480815410614,centene,0.686086893081665,crown castle,0.6799914240837097,cerner,0.6634411811828613,illumina,0.6524304747581482,thermo fisher scientific,0.6511294841766357,unitedhealth,0.6501670479774475,edwards lifesciences,0.6432570219039917,alexandria real estate equities,0.6329822540283203,cigna,0.6124370694160461,ecolab,0.6011636257171631,regeneron,0.5990241169929504,danaher,0.591799259185791
84,marvell technology group ltd,docusign,0.9377380609512329,autodesk,0.7928025722503662,johnson controls,0.7702688574790955,okta,0.7309252619743347,crowdstrike holdings,0.7187315225601196,palo alto networks,0.7145692110061646,d r horton,0.6992431879043579,verisign,0.6969467401504517,splunk,0.6963112354278564,cadence design systems,0.6712625026702881,travelers companies,0.6703498363494873,microchip technology,0.6621619462966919,analog devices,0.6424530148506165,aptiv,0.6354036927223206,maxim integrated products,0.6307361125946045,keysight technologies,0.6247738003730774,veeva systems,0.6116068959236145,skyworks solutions,0.6024999618530273,motorola solutions,0.6016755104064941,intuit,0.5623020529747009,verizon communications,0.5533190369606018,cisco systems,0.5442247986793518,broadcom,0.5425823926925659,xilinx,0.5364158153533936,intel corporation,0.5332530736923218
85,anthem,waste management,0.7641673684120178,vf,0.7551829814910889,delta air lines,0.7153298854827881,hilton worldwide holdings,0.7111046314239502,ecolab,0.6989939212799072,southwest airlines,0.6971254944801331,marriott,0.6720771789550781,hp,0.6605465412139893,cognizant technology solutions,0.6599639058113098,intuitive surgical,0.6558384895324707,caterpillar,0.6526821851730347,archer daniels midland,0.6366798877716064,walgreen boots alliance,0.6344785690307617,spotify technology,0.6262294054031372,verisk analytics,0.6142627596855164,american express,0.6114678382873535,dow,0.6029831171035767,accenture,0.5998938679695129,cummins,0.5750731825828552,crown castle,0.574930727481842,square,0.5713096857070923,charles schwab,0.5580961108207703,lam research,0.5552284717559814,paypal holdings,0.5542860627174377,resmed,0.5442870855331421
86,broadcom,maxim integrated products,0.8907963633537292,microchip technology,0.8842120170593262,analog devices,0.8501476049423218,skyworks solutions,0.8444551825523376,intel corporation,0.7157101631164551,international business machines,0.7047609686851501,keysight technologies,0.6813446283340454,xilinx,0.6546857953071594,cisco systems,0.6530413031578064,emerson electric,0.6276656985282898,valero,0.6247357130050659,roper technologies,0.6245312094688416,aptiv,0.6094369888305664,digital realty,0.5930835008621216,dupont de nemours,0.5913181304931641,nvidia,0.5651198029518127,motorola solutions,0.5533087849617004,marvell technology group ltd,0.5425823926925659,qualcomm,0.5208163261413574,raytheon technologies,0.5173961520195007,honeywell,0.5121920108795166,cummins,0.5048894882202148,oreilly automotive,0.49958860874176025,oracle,0.4936537444591522,dollar general,0.49331414699554443
87,facebook,pinterest,0.861732542514801,netflix,0.7646886110305786,idexx laboratories,0.7199507355690002,ball,0.7063784599304199,biogen,0.6883083581924438,twitter,0.6723816394805908,crown castle,0.6042032241821289,yum brands,0.5882916450500488,electronic arts,0.5763641595840454,coca cola,0.5431445837020874,charter communications,0.5382703542709351,sherwin williams,0.529445469379425,cigna,0.5169802904129028,costar,0.5051215887069702,microsoft,0.48841196298599243,cvs health,0.4879169166088104,dow,0.4878552556037903,comcast,0.4740004539489746,alphabet,0.43931275606155396,servicenow,0.4302487373352051,cognizant technology solutions,0.4222677946090698,abbvie,0.4175776541233063,advanced micro devices,0.40551668405532837,adobe,0.3972240686416626,union pacific,0.3951908051967621
88,progressive,constellation brands,0.972241222858429,monster beverage,0.94671630859375,chubb ltd,0.9123679995536804,equifax,0.8267498016357422,prudential financial,0.812224268913269,aflac,0.7998857498168945,clorox,0.7755494117736816,willis towers watson,0.7470852136611938,metlife,0.7415962219238281,allstate,0.7402065396308899,aon,0.7109622359275818,ross stores,0.6670174598693848,automatic data processing,0.6578822731971741,american,0.6495188474655151,roku,0.6490681767463684,prologis,0.6396111249923706,workday,0.6372734308242798,eversource,0.6204034686088562,colgate palmolive,0.6122720241546631,kinder morgan,0.5946563482284546,mondelez,0.5885926485061646,t rowe price,0.5798306465148926,chipotle mexican grill,0.5766634345054626,verisk analytics,0.5689581036567688,corteva,0.5630359649658203
89,eversource,xcel,0.8705768585205078,sempra,0.8666448593139648,edison,0.818426787853241,duke,0.7876182794570923,avalonbay communities,0.7871280312538147,equity residential,0.7849668860435486,exelon,0.7822310924530029,american electric power,0.7715082168579102,dominion,0.7547216415405273,ross stores,0.7136628031730652,consolidated edison,0.7045254707336426,norfolk southern,0.6879543662071228,public service enterprise,0.6799911260604858,monster beverage,0.6702404022216797,colgate palmolive,0.6669337749481201,ringcentral,0.6347180008888245,corteva,0.6232728362083435,progressive,0.6204034686088562,becton dickinson,0.6153563261032104,activision blizzard,0.6136441230773926,nextera,0.6134923696517944,constellation brands,0.6098523139953613,workday,0.6098071932792664,aflac,0.6068699359893799,alexandria real estate equities,0.6005004644393921
90,corning,danaher,0.9578186869621277,ametek,0.9537608027458191,thermo fisher scientific,0.9499495029449463,agilent technologies,0.9414220452308655,cintas,0.933239221572876,illumina,0.9032891392707825,abbott laboratories,0.8892841339111328,zoetis,0.8858164548873901,edwards lifesciences,0.8803348541259766,parker hannifin,0.8724592924118042,baxter,0.7665134072303772,zimmer biomet holdings,0.7233483791351318,autozone,0.718953013420105,boston scientific,0.6837873458862305,becton dickinson,0.5988613367080688,abbvie,0.5706127285957336,alexandria real estate equities,0.5557187795639038,centene,0.5253622531890869,activision blizzard,0.5224807262420654,vertex,0.5209583044052124,linde,0.51747727394104,emerson electric,0.5043425559997559,rockwell automation,0.48879435658454895,ansys,0.4789084494113922,fiserv,0.4750377833843231
91,corteva,marathon petroleum,0.8676743507385254,schlumberger,0.837913990020752,paccar,0.757792592048645,conocophillips,0.7441172003746033,yum china holdings,0.7371933460235596,simon property,0.7317579984664917,ross stores,0.7148401737213135,chevron,0.7000585794448853,exxon mobil,0.68182772397995,sempra,0.6610589027404785,exelon,0.6498351097106934,norfolk southern,0.6439260244369507,prudential financial,0.6391977071762085,colgate palmolive,0.6360396146774292,eversource,0.6232728362083435,general motors,0.6217864751815796,carrier global,0.5894066095352173,dollar tree,0.5790790319442749,monster beverage,0.569069504737854,roku,0.5680500864982605,progressive,0.5630359649658203,activision blizzard,0.5584986805915833,clorox,0.5477766990661621,alexandria real estate equities,0.5454059839248657,dollar general,0.5360870957374573
92,metlife,equifax,0.8360848426818848,chubb ltd,0.8249772787094116,aflac,0.7919004559516907,constellation brands,0.7795572280883789,progressive,0.7415962219238281,allstate,0.7359772324562073,willis towers watson,0.7083775997161865,monster beverage,0.6960381865501404,aon,0.6936712861061096,pepsico,0.6865839958190918,intuit,0.6494229435920715,prologis,0.6238402128219604,clorox,0.5866096019744873,automatic data processing,0.5755969285964966,hilton worldwide holdings,0.5530592203140259,paypal holdings,0.5222466588020325,american,0.5157070755958557,spotify technology,0.5142756700515747,mondelez,0.5116475224494934,marriott,0.5043106079101562,visa,0.4945678412914276,coca cola,0.48756593465805054,american express,0.4746100604534149,mastercard,0.47367918491363525,ross stores,0.4633212685585022
93,southwest airlines,delta air lines,0.9161742925643921,anthem,0.6971255540847778,caterpillar,0.671829879283905,boeing,0.6708822846412659,adobe,0.6225724220275879,hp,0.6019220352172852,nike,0.571718156337738,cummins,0.568333625793457,archer daniels midland,0.5142294764518738,medtronic,0.5106177926063538,eli lilly,0.4878906011581421,accenture,0.47506919503211975,eaton,0.46717381477355957,vf,0.46376165747642517,square,0.46367695927619934,amgen,0.4614209532737732,lockheed martin,0.46122491359710693,dow,0.4548183083534241,resmed,0.44623851776123047,charles schwab,0.4428523778915405,northrop grumman,0.4258703589439392,raytheon technologies,0.4200151562690735,intuitive surgical,0.40656325221061707,united parcel service,0.4007720649242401,fedex,0.39944174885749817
94,zimmer biomet holdings,edwards lifesciences,0.8936283588409424,archer daniels midland,0.8320606350898743,danaher,0.8239051699638367,abbott laboratories,0.7922959923744202,intuitive surgical,0.7845863103866577,medtronic,0.7764356136322021,baxter,0.7699944376945496,cummins,0.7544695138931274,illumina,0.7301250696182251,thermo fisher scientific,0.7260927557945251,corning,0.7233483195304871,linde,0.7174037098884583,cintas,0.7155555486679077,agilent technologies,0.7094846367835999,parker hannifin,0.7088959813117981,boston scientific,0.707024872303009,amgen,0.6919944882392883,ametek,0.6896683573722839,zoetis,0.6641119718551636,roper technologies,0.6492311954498291,becton dickinson,0.626440167427063,caterpillar,0.6115344762802124,ansys,0.6113559007644653,eaton,0.5836014151573181,emerson electric,0.5832521915435791
95,clorox,progressive,0.7755494117736816,chubb ltd,0.7332298159599304,monster beverage,0.7320851683616638,constellation brands,0.7291840314865112,equifax,0.6783782243728638,kinder morgan,0.6656066179275513,prudential financial,0.6653350591659546,blackrock,0.6339471340179443,t rowe price,0.6338374018669128,roku,0.5977238416671753,yum china holdings,0.5924465656280518,metlife,0.5866096019744873,ross stores,0.5817142724990845,corteva,0.5477767586708069,dollar tree,0.5283737778663635,aflac,0.5208854675292969,waste management,0.5124781727790833,union pacific,0.5061372518539429,willis towers watson,0.5019384622573853,prologis,0.5014073252677917,marathon petroleum,0.49712178111076355,chipotle mexican grill,0.49285686016082764,simon property,0.48911821842193604,costco wholesale,0.4877912998199463,charles schwab,0.4867776334285736
96,intel corporation,xilinx,0.9869704246520996,nvidia,0.9528628587722778,cisco systems,0.9306544065475464,qualcomm,0.8827451467514038,digital realty,0.8129873871803284,international business machines,0.8119730949401855,aptiv,0.7862062454223633,keysight technologies,0.7686557769775391,analog devices,0.7542189359664917,maxim integrated products,0.7531874179840088,microchip technology,0.7273536920547485,skyworks solutions,0.7214645147323608,broadcom,0.7157101631164551,motorola solutions,0.6865028738975525,alphabet,0.6615630388259888,roper technologies,0.640388011932373,servicenow,0.6221380233764648,lam research,0.6193499565124512,verizon communications,0.6015309691429138,ringcentral,0.5781987905502319,advanced micro devices,0.5767514109611511,honeywell,0.5728790760040283,microsoft,0.5658628344535828,dupont de nemours,0.541364312171936,raytheon technologies,0.5399530529975891
97,vf,waste management,0.8575197458267212,walgreen boots alliance,0.8315793871879578,anthem,0.7551829814910889,spotify technology,0.7545483112335205,cognizant technology solutions,0.7340285181999207,advanced micro devices,0.7189834117889404,crown castle,0.7138205766677856,lam research,0.7043957710266113,yum brands,0.7029121518135071,paychex,0.6981513500213623,ecolab,0.685012936592102,square,0.6822066307067871,roku,0.676255464553833,verisk analytics,0.6430483460426331,colgate palmolive,0.6324094533920288,alexandria real estate equities,0.630737841129303,activision blizzard,0.628507137298584,paypal holdings,0.6260206699371338,hilton worldwide holdings,0.6250410079956055,yum china holdings,0.6194758415222168,general motors,0.6169093251228333,sherwin williams,0.6145845055580139,kinder morgan,0.613466739654541,carrier global,0.611466646194458,paccar,0.607688844203949
98,walmart,ebay,0.946447491645813,starbucks,0.936376690864563,best buy,0.9186591506004333,kroger,0.9088685512542725,dollar general,0.8549142479896545,dollar tree,0.8507563471794128,mcdonalds,0.8193878531455994,oracle,0.7631210684776306,carrier global,0.7532267570495605,home depot,0.7482402324676514,costco wholesale,0.745847225189209,fedex,0.6595660448074341,valero,0.6582255363464355,sherwin williams,0.6330889463424683,union pacific,0.6321240663528442,nike,0.5928714275360107,oreilly automotive,0.5883122682571411,colgate palmolive,0.5829051733016968,ross stores,0.5687808990478516,microsoft,0.5160388946533203,norfolk southern,0.5121885538101196,charles schwab,0.47787708044052124,yum china holdings,0.4544801712036133,pepsico,0.44629591703414917,adobe,0.4417893886566162
99,uber technologies,us bancorp,0.834895133972168,morgan stanley,0.8163065314292908,capital one financial,0.7983388900756836,tesla,0.7824338674545288,goldman sachs,0.7776103019714355,wells fargo,0.7710675001144409,t rowe price,0.770134687423706,prologis,0.713192343711853,chipotle mexican grill,0.6957870125770569,spotify technology,0.6599670052528381,paychex,0.6520969867706299,kinder morgan,0.6513768434524536,citigroup,0.6426438093185425,square,0.6208456754684448,advanced micro devices,0.6108344793319702,roku,0.6087158918380737,blackrock,0.5907377004623413,verizon communications,0.582595705986023,lululemon athletica,0.5814870595932007,american,0.5678948163986206,charles schwab,0.564309298992157,ford motor,0.561733603477478,verisk analytics,0.5616343021392822,waste management,0.5550893545150757,aflac,0.5546686053276062
100,apple,alphabet,0.8729643821716309,servicenow,0.7037235498428345,qualcomm,0.6891090869903564,lam research,0.6578884124755859,advanced micro devices,0.6389000415802002,verizon communications,0.6376351714134216,union pacific,0.6052762269973755,nvidia,0.6028691530227661,aptiv,0.5961058735847473,cisco systems,0.5948509573936462,oracle,0.5918310284614563,paychex,0.5816962122917175,microsoft,0.5742653608322144,paccar,0.5551683306694031,motorola solutions,0.5531694889068604,intel corporation,0.5198434591293335,uber technologies,0.508470892906189,ringcentral,0.5042225122451782,idexx laboratories,0.49802497029304504,xilinx,0.4962475299835205,tesla,0.48455387353897095,cognizant technology solutions,0.47538238763809204,digital realty,0.46982690691947937,general motors,0.4590516984462738,pinterest,0.43962258100509644
101,monster beverage,progressive,0.94671630859375,chubb ltd,0.9372512102127075,constellation brands,0.930741548538208,aflac,0.8508596420288086,willis towers watson,0.8449096083641052,allstate,0.8134025931358337,american,0.8125000596046448,aon,0.80457603931427,automatic data processing,0.7795538306236267,prudential financial,0.7687317132949829,workday,0.758216142654419,equifax,0.7543321847915649,prologis,0.7426811456680298,clorox,0.7320851683616638,roku,0.698302686214447,metlife,0.6960381865501404,eversource,0.6702404022216797,us bancorp,0.6440749168395996,ross stores,0.6416908502578735,intuit,0.6392294764518738,capital one financial,0.6148196458816528,verisk analytics,0.6067851781845093,colgate palmolive,0.6016760468482971,kinder morgan,0.5951348543167114,avalonbay communities,0.5942110419273376
102,parker hannifin,ametek,0.9435697197914124,cintas,0.9174250364303589,thermo fisher scientific,0.9033252596855164,danaher,0.8955032229423523,corning,0.8724592328071594,illumina,0.8619073629379272,agilent technologies,0.8529453277587891,edwards lifesciences,0.834754228591919,rockwell automation,0.8075814843177795,emerson electric,0.8008695840835571,abbott laboratories,0.7433518171310425,zoetis,0.729277491569519,zimmer biomet holdings,0.7088959813117981,baxter,0.7043920755386353,dupont de nemours,0.6513882875442505,becton dickinson,0.6317492723464966,roper technologies,0.6141980886459351,linde,0.611365556716919,microchip technology,0.6027424931526184,autozone,0.5919972658157349,skyworks solutions,0.585776686668396,maxim integrated products,0.5855354070663452,boston scientific,0.5841886401176453,alexandria real estate equities,0.5831661820411682,activision blizzard,0.536285400390625
103,emerson electric,dupont de nemours,0.8663712739944458,roper technologies,0.8226897120475769,rockwell automation,0.8223024606704712,parker hannifin,0.8008697032928467,maxim integrated products,0.7244659662246704,linde,0.7205086946487427,digital realty,0.7162484526634216,microchip technology,0.7147195935249329,intuitive surgical,0.6809131503105164,honeywell,0.6652354598045349,international business machines,0.6591669321060181,skyworks solutions,0.6560301780700684,alexandria real estate equities,0.6461848020553589,equity residential,0.6435233354568481,avalonbay communities,0.6425216794013977,exelon,0.6413382887840271,eaton,0.6337876319885254,cintas,0.6283252239227295,broadcom,0.6276656985282898,ametek,0.6237565279006958,cummins,0.6203218698501587,norfolk southern,0.6173932552337646,keysight technologies,0.6171062588691711,analog devices,0.6147400736808777,valero,0.6067419052124023
104,digital realty,keysight technologies,0.8725510835647583,roper technologies,0.826257586479187,intel corporation,0.8129873871803284,motorola solutions,0.7871100902557373,aptiv,0.7864093780517578,xilinx,0.7855157852172852,maxim integrated products,0.7672386169433594,dupont de nemours,0.7627611756324768,activision blizzard,0.750697135925293,microchip technology,0.7321808934211731,nvidia,0.7321510910987854,linde,0.7271198034286499,lam research,0.7257542014122009,cisco systems,0.7186688184738159,skyworks solutions,0.7174967527389526,emerson electric,0.7162484526634216,crown castle,0.7135167717933655,analog devices,0.7113907337188721,international business machines,0.6947450637817383,ringcentral,0.6812530755996704,servicenow,0.6811826229095459,raytheon technologies,0.6625423431396484,qualcomm,0.662324070930481,eaton,0.6591252684593201,honeywell,0.6588981747627258
105,dollar general,dollar tree,0.923902153968811,ebay,0.863891065120697,best buy,0.8586969375610352,walmart,0.8549142479896545,home depot,0.8208267688751221,costco wholesale,0.8183679580688477,starbucks,0.8094478249549866,kroger,0.8004539608955383,union pacific,0.7894478440284729,mcdonalds,0.7844477891921997,valero,0.779601514339447,colgate palmolive,0.7776870727539062,carrier global,0.7759206891059875,norfolk southern,0.7647472023963928,oreilly automotive,0.7586593627929688,ross stores,0.7411125898361206,oracle,0.7172528505325317,sherwin williams,0.692133367061615,yum china holdings,0.634617269039154,consolidated edison,0.6121224164962769,fedex,0.598037600517273,nike,0.5939605236053467,exelon,0.5755550861358643,paccar,0.5726111531257629,public service enterprise,0.5518319606781006
106,lam research,advanced micro devices,0.8209214210510254,servicenow,0.7815099358558655,walgreen boots alliance,0.7628685832023621,general motors,0.7580320835113525,motorola solutions,0.7353288531303406,digital realty,0.7257542014122009,aptiv,0.7179939150810242,cognizant technology solutions,0.7171081304550171,activision blizzard,0.7159568071365356,crown castle,0.708141565322876,vf,0.7043957710266113,microsoft,0.7000594139099121,cvs health,0.6859261393547058,paychex,0.6819254755973816,paccar,0.6777339577674866,nvidia,0.6702305674552917,qualcomm,0.6612042188644409,apple,0.6578884124755859,union pacific,0.6495275497436523,alphabet,0.6350430846214294,xilinx,0.6272569894790649,ringcentral,0.6246038675308228,intel corporation,0.6193499565124512,centene,0.6189888715744019,alexandria real estate equities,0.6118197441101074
107,lululemon athletica,ford motor,0.862362802028656,resmed,0.7369511127471924,fiserv,0.7230138182640076,verisk analytics,0.7014847993850708,us bancorp,0.6830122470855713,morgan stanley,0.64173823595047,wells fargo,0.6115131378173828,paccar,0.6077369451522827,workday,0.5949110388755798,capital one financial,0.5898016691207886,uber technologies,0.5814870595932007,paychex,0.5651304721832275,goldman sachs,0.5551064014434814,monster beverage,0.5378793478012085,corteva,0.5251021385192871,tesla,0.5143427848815918,general motors,0.5127226710319519,intercontinental exchange,0.503555953502655,conocophillips,0.5023587346076965,citigroup,0.5021519660949707,prudential financial,0.478860080242157,progressive,0.478010892868042,union pacific,0.47690829634666443,oreilly automotive,0.4735364317893982,costco wholesale,0.4722125232219696
108,schlumberger,conocophillips,0.9385725259780884,marathon petroleum,0.9377660155296326,chevron,0.9296377301216125,exxon mobil,0.9030085802078247,corteva,0.837913990020752,simon property,0.7714502811431885,prudential financial,0.6553876399993896,sempra,0.6553841829299927,edison,0.5266211032867432,paccar,0.4806411862373352,ford motor,0.4788300395011902,dominion,0.46144789457321167,exelon,0.44233325123786926,nextera,0.44053226709365845,xcel,0.4371333718299866,roku,0.43288174271583557,monster beverage,0.4275197684764862,duke,0.42676275968551636,eversource,0.41257575154304504,resmed,0.4057827591896057,general motors,0.4043276309967041,progressive,0.40024590492248535,lululemon athletica,0.390092134475708,ross stores,0.386202871799469,activision blizzard,0.38321614265441895
109,union pacific,general motors,0.795348048210144,dollar general,0.7894478440284729,costco wholesale,0.7754674553871155,carrier global,0.764063835144043,home depot,0.721245527267456,servicenow,0.7182942628860474,ebay,0.7011827230453491,best buy,0.6869288086891174,yum china holdings,0.6861262321472168,colgate palmolive,0.6813862919807434,kroger,0.6744698882102966,paychex,0.6720590591430664,dollar tree,0.6608335971832275,lam research,0.6495275497436523,starbucks,0.6457673907279968,paccar,0.6439272165298462,advanced micro devices,0.6361002922058105,sherwin williams,0.6354936361312866,walmart,0.6321240663528442,alexandria real estate equities,0.6307858228683472,fedex,0.6161811351776123,apple,0.6052762269973755,microsoft,0.603874146938324,cognizant technology solutions,0.5948925018310547,idexx laboratories,0.5896540880203247
